"NEW_depth_cm"	"Zr_Al"	"Ti_Al"	"Fe_Al"	"Ca_Ti"	"Rb_Ti"	"Si_Al"	"Br_cps"	"Sr_Ca"	"age_ka"
698	0.854284788373884	0.805898055751151	2.76249895054416	4.11845773361258	-1.4666692947101	2.31329165520172	264	-2.34003207392075	157.067
699	0.789807869607556	0.776483048029772	2.74956263760133	4.18280879644848	-1.42108513242788	2.33531958312924	300	-2.32839481274464	157.256
700	0.80617515920403	0.76141820408485	2.8063624846323	4.19373531446699	-1.4660562882216	2.29249223845509	289	-2.26952150907667	157.444
701	0.906564134633119	0.853920401147697	2.8528006366965	4.14356363482616	-1.42364366616117	2.34365344308708	292	-2.29401165517589	157.632
702	0.766692564794469	0.794714928263751	2.79356641688145	4.14694047340816	-1.36330484289519	2.33950852281033	319	-2.29372520512761	157.821
703	0.951800666077919	0.89413502422811	2.94138587863589	4.15875375850214	-1.24593700342497	2.37693229482934	316	-2.24756370239273	158.009
704	0.831139156956839	0.957774498959488	2.96442685570298	4.10904137923112	-1.35451202505029	2.37975389396056	404	-2.26566798169934	158.197
705	0.805420166138395	0.87471915226767	2.88241900238638	4.1133951152595	-1.296697505937	2.3170591557351	534	-2.26899305703095	158.385
706	0.967413966020726	0.904580842132393	2.90587482644478	4.08466312057232	-1.35759424360102	2.33279770369301	553	-2.25511430783819	158.574
707	1.05888487607713	1.00997038791923	2.99210563355326	4.07123359634119	-1.36306751051007	2.39043840936004	564	-2.25722564610728	158.762
708	0.667720947984852	0.75215377974446	2.7092475108202	4.04946862581405	-1.39983858622765	2.29701995341571	623	-2.29596703827659	158.952
709	0.730508648905755	0.823726777737855	2.83575023038908	4.04255689081607	-1.36142541975494	2.35919095521556	710	-2.29206793630223	159.141
710	0.741101573681981	0.857024835694642	2.85603319469996	4.00936185782435	-1.37273566702668	2.36991576507922	625	-2.27301033155034	159.331
711	0.828761000152858	0.83061260761217	2.79888486441599	4.08653134885411	-1.33579419301318	2.32980376148155	648	-2.27873658246027	159.522
712	0.804137431551626	0.809376310940482	2.74391863900067	4.04073064009279	-1.43185510998732	2.30241738748453	629	-2.26384443969251	159.713
713	0.780260364625255	0.8841360158193	2.86183428961358	4.03044844551533	-1.41470318139231	2.3411712361647	774	-2.26011290203775	159.905
714	0.853312093933805	0.868996569057782	2.9174075390951	4.07693697169818	-1.3595555080263	2.34957611965407	686	-2.26074887423422	160.098
715	0.712184709603477	0.798479431262075	2.82167494745378	4.07026748558094	-1.36789434610664	2.29418359035154	684	-2.28527212867202	160.291
716	0.828827314610472	0.876636527709024	2.89457648822227	4.06622976553206	-1.33309307378548	2.33210057934205	797	-2.24283627078868	160.486
717	0.954543390740801	0.992552716707785	3.00671299407548	4.03132780413849	-1.30882504126346	2.39814935397867	768	-2.25356552061797	160.681
718	0.930212663099331	0.890362629692634	2.9487956958974	4.06104818732883	-1.2830480111544	2.36822830919751	856	-2.26332274146515	160.878
719	0.711922877402378	0.916531376803725	2.93370963826919	3.96572341002462	-1.32470773826726	2.34896561744332	868	-2.26637089598463	161.076
720	0.877070018720874	0.850659802861922	2.93485948198817	4.06389081803903	-1.2484004789275	2.34895000975309	781	-2.26561666778978	161.274
721	0.681053742069262	0.83064180250845	2.85143085040696	4.01347767420259	-1.3785915028072	2.31600353403694	864	-2.26365983605922	161.475
722	0.618807625069925	0.769059664481526	2.81072197589367	4.16524966672555	-1.25863957698435	2.31163492851396	769	-2.25203501033361	161.676
723	0.580646777367989	0.684952996670909	2.78324268943055	4.36214275407674	-1.12490428085024	2.34733157999967	662	-2.27360504997655	161.879
724	0.580225192201543	0.566853455235653	2.68191115686974	4.41639322243429	-1.17138978535023	2.2464032709267	570	-2.29209935739316	162.084
725	0.676778015995911	0.733730578029719	2.83997327655822	4.31876421063349	-1.14918577921297	2.31562102715226	620	-2.26800729088229	162.29
726	0.766008528824817	0.704069229384526	2.78864930335333	4.36006192735731	-1.25084787055927	2.28387102029409	604	-2.30749589022597	162.498
727	0.813732954841076	0.906735568103067	2.9975879059291	4.1804754636981	-1.25832898512166	2.36717004693176	864	-2.24676926524148	162.708
728	0.724438184862885	0.944739348045525	2.95780786269487	4.11637176353793	-1.18590140486241	2.30144158229197	800	-2.24831486928847	162.919
729	0.786115047096605	0.810657847972782	2.87226907376639	4.13202132693905	-1.30849627621196	2.35230852834648	954	-2.29018832081792	163.132
730	0.858483659344919	0.897747154161986	2.92716113539725	4.02231997980137	-1.26554484449841	2.32862114691497	1024	-2.24144844661628	163.348
731	0.742504077530038	0.879182072478561	2.92645237108167	3.97751085342539	-1.30084915516301	2.34272113801902	1120	-2.27634082407605	163.565
732	0.786625660681791	0.822897009340925	2.87040531216965	4.0621271762077	-1.28218267484697	2.30683891011385	962	-2.26152324610714	163.784
733	0.592651163723255	0.634235432629889	2.71837636098173	4.19257665529509	-1.30669935260001	2.2635900597023	820	-2.30145968993709	164.006
734	0.620139391147512	0.665875400470196	2.74902330040476	4.28068987558391	-1.22277593128903	2.29580774237265	581	-2.32192157158523	164.229
735	0.546291999479411	0.648532387800994	2.81726460792985	4.35207068326655	-1.23464681151075	2.31747664995948	526	-2.35075961624375	164.456
736	0.550788020575093	0.631316148319879	2.68502026528292	4.21111231302856	-1.20009790326938	2.27552785162632	591	-2.34878359789384	164.684
737	0.695286218808695	0.674778214587567	2.72482519898839	4.17851847806826	-1.20433637458989	2.30167461439434	651	-2.33198894101256	164.915
738	0.699310528267614	0.749246014409869	2.75229138217611	4.03588161026878	-1.33363813817245	2.29061262626583	971	-2.31889852692369	165.149
739	0.748376705484474	0.79027762177093	2.7957636269045	3.97739761900409	-1.31108783528456	2.3279542871195	1016	-2.29661009002496	165.385
740	0.630989208072521	0.728520240115992	2.73667967981443	4.03780507554172	-1.23492934574674	2.30248294273092	734	-2.30558473171689	165.623
741	0.671112605402377	0.705594441092157	2.77280788659827	4.00964709103535	-1.29418303065634	2.2994740462779	842	-2.29145018898431	165.865
742	0.691615395731459	0.69008126093811	2.77891433655517	4.0056009702655	-1.17075384653341	2.29864878445824	984	-2.27065377694549	166.109
743	0.576559602308336	0.680386684793725	2.77706433764748	3.93133614831271	-1.22445412080853	2.2663875566294	970	-2.3179322798194	166.357
744	0.689343086576389	0.710788470712691	2.69918328883442	3.91134662845049	-1.27040425864811	2.2645179619546	989	-2.30503787813348	166.607
745	0.698969613311379	0.707400350950462	2.75175271447455	3.94400314733418	-1.25708989832313	2.28916207266191	931	-2.2925714637578	166.86
746	0.649214070167214	0.69654112321174	2.77079619870766	3.94613444149798	-1.18844379619518	2.27680641245777	1138	-2.2923415766001	167.117
747	0.713043124807217	0.768500882475943	2.81981008074218	3.93731592345089	-1.37217189606603	2.31174449797754	913	-2.26491932961637	167.377
748	0.8867063019684	0.800614391752857	2.86656932855627	3.94171447641813	-1.41622724434953	2.34307814927696	934	-2.32102388242946	167.64
749	0.598176368751255	0.690532799985874	2.80968577209391	4.02932657770192	-1.16210423723501	2.30164470318544	990	-2.26867422916088	167.906
750	0.558732305598572	0.594789089071393	2.68226490108218	4.08613942850755	-1.2538128373582	2.2826540694383	1032	-2.30824797523551	168.176
751	0.548429330394708	0.563122512744633	2.70050817015124	4.23002261838752	-1.17370809261156	2.32231740280676	1078	-2.32225358543016	168.448
752	0.706351474107365	0.63672046595775	2.75281013311622	4.25859623063384	-1.1606404982848	2.29218047344703	1051	-2.2934233730729	168.725
753	0.604727550978759	0.539211475903883	2.63214123791689	4.26490684200849	-1.15398440347361	2.27384793453493	1015	-2.29878194839242	169.004
754	0.640570970159003	0.627983854653532	2.76965657009112	4.36276735973507	-1.17657383013782	2.32500520264278	1059	-2.27962434363842	169.286
755	0.501421352326046	0.599760505084716	2.73374412318085	4.40367277129064	-1.21322960878647	2.28350613743359	1259	-2.28771115803318	169.572
756	0.226226273399286	0.551496663496919	2.65939153200333	4.42604509607393	-1.29326249634868	2.29096842316812	1143	-2.29571383286722	169.86
757	0.441951594753479	0.542917441245063	2.58224841215459	4.44744722920656	-1.14748302327629	2.25149611553194	935	-2.3018420374174	170.151
758	0.545711493273499	0.62458843106809	2.66570729374125	4.42673170528634	-1.23326037599271	2.30943090775268	922	-2.28574684627299	170.446
759	0.341689072710928	0.535797262000629	2.59276689891905	4.49544424304419	-1.23583310355576	2.28206710691495	800	-2.30273081139536	170.742
760	0.405667968439522	0.494503238933041	2.62169151871341	4.63284240280352	-1.08314236689598	2.28024364000607	736	-2.31423929265502	171.042
761	0.422286913839634	0.544489209258188	2.6772207086415	4.66440445159525	-1.12581956344032	2.30522535855422	623	-2.32807758451546	171.344
762	0.414663153887955	0.554871624513444	2.68350069298906	4.68851965155341	-1.17439390137986	2.33648664466973	656	-2.31365000914412	171.649
763	0.220748340588255	0.440721403585898	2.57561185408453	4.69446116696475	-1.09400398558192	2.2451029566237	697	-2.30362412731402	171.956
764	0.459970829714342	0.547237909797546	2.68116421259839	4.736314742831	-1.17065175234282	2.29470691929511	764	-2.32165009425007	172.266
765	0.315137824496547	0.643253466526818	2.69621574345521	4.6179043664991	-1.20532324342381	2.27244348790269	670	-2.28205465631845	172.578
766	0.267658476433884	0.466896506894539	2.56824992062331	4.68793346338213	-1.26057327584265	2.23225095575707	650	-2.32575564590233	172.892
767	0.368015562331495	0.534364913505757	2.68523358450424	4.61641397482893	-1.2319326885711	2.2350089867972	770	-2.31682450159755	173.209
768	0.427150019020944	0.527042524914511	2.60015968306918	4.6120333728019	-1.3408964948486	2.27592681280519	544	-2.31614700880347	173.528
769	0.404659630819348	0.582134651470772	2.65722293930301	4.50395088123825	-1.21437307894373	2.28676005184965	496	-2.33837343002409	173.849
770	0.39133059717326	0.601219431775456	2.74050040768828	4.58096321095617	-1.09357630680194	2.30337425520783	513	-2.32363504345795	174.172
771	0.339764261282913	0.63658760499168	2.75490960245222	4.57117573463471	-1.18405749462499	2.35211852336777	456	-2.3320186684942	174.496
772	0.480334694921702	0.552292333489651	2.78937019920178	4.50856409068778	-1.18167051969105	2.31037009568603	362	-2.32289896275712	174.823
773	0.401517215100579	0.595114622320978	2.68456942289579	4.44112774052011	-1.10810965823846	2.29683573655299	423	-2.33372358635211	175.152
774	0.337019083153251	0.6613778961595	2.80272201510126	4.44198452260872	-1.12972367895016	2.36348746443974	451	-2.30716343203807	175.482
775	0.565105961312626	0.660281151915881	2.73502894118903	4.45833043683857	-1.28831845271356	2.28731561111396	404	-2.30679587292088	175.815
776	0.327292879860747	0.745729190276847	2.75209121808428	4.4212787188999	-1.25129585599813	2.29907136172726	444	-2.2976407845113	176.148
777	0.533417166936449	0.812906501444541	2.88205337856278	4.32106621693182	-1.13889971073079	2.30384542603703	398	-2.2351468534119	176.484
778	0.517052046478128	0.713210343257846	2.76734242632448	4.3265084172979	-1.18175324586446	2.29805658232485	421	-2.2594354651269	176.821
779	0.665961040255789	0.777248836716177	2.88417978764824	4.32284651546821	-1.10639167726471	2.28815193232192	487	-2.21788795176335	177.159
783	0.436174517716415	0.660404041988031	2.76531442944943	4.18734096789761	-1.27441390198925	2.25132128365021	467	-2.2591599306228	178.526
784	0.347593427476207	0.60282454226666	2.64696250912237	4.26699556138067	-1.36930299591215	2.26007817810887	740	-2.33913407055159	178.87
785	0.458939577104584	0.697997221975281	2.65641566801488	4.18678004432402	-1.36488026661607	2.27139753413734	587	-2.33346268209653	179.216
786	0.400389370645262	0.664570257704485	2.62535003770583	4.17938918553564	-1.37401812026266	2.26971360751942	587	-2.33262095654702	179.563
787	0.457096926534154	0.749430543181792	2.69121725845156	4.13361759006982	-1.39158919900149	2.32845379034855	612	-2.32319043648466	179.91
788	0.59084477126094	0.739284274497645	2.70385560699357	4.14647936611817	-1.45462591447133	2.31798403976782	550	-2.32419691696495	180.259
789	0.437641723755647	0.746159592206679	2.79462205904417	4.15072919261737	-1.42959547743171	2.31056549139424	673	-2.34895348456134	180.608
790	0.641127284122709	0.788988005110073	2.83981074148426	4.09821536658585	-1.48532498103812	2.33362693326308	639	-2.36088042419065	180.958
791	0.617723418742703	0.79994896478338	2.74633907545098	4.09105864461917	-1.39255491612145	2.33888405348757	601	-2.31275139000961	181.309
792	0.475169819485752	0.724688675088862	2.70683399220665	4.23705423966942	-1.36510712790045	2.30324785674304	622	-2.32497707996265	181.66
793	0.717696387527267	0.767789483477115	2.75009005341184	4.12134931457085	-1.3843121999159	2.32968645114222	456	-2.32802031051148	182.012
794	0.590860289266371	0.753987024748039	2.73463223836245	4.0916314244228	-1.34911894827812	2.25882928170146	562	-2.29872488419638	182.364
795	0.661416800115364	0.870867975094315	2.8286936758392	4.05437560945774	-1.47861400870708	2.32853728233943	529	-2.31028380651586	182.717
796	0.687772428893205	0.879283172415051	2.87791945782345	4.06824253082713	-1.34015648389119	2.33077251406318	706	-2.28301443945344	183.07
797	0.860280618756369	1.02093572338003	3.12985668150686	3.98584989603203	-1.41341807311903	2.35288064082964	829	-2.28616007489845	183.423
798	0.723882460377358	0.914368116525849	2.87940750783845	4.03852530140903	-1.35154319853091	2.33145600499108	657	-2.29216387302274	183.777
799	0.822889556785754	0.917563806520953	2.932602526083	4.04225187693674	-1.32271049399277	2.33146343373273	809	-2.26063698982775	184.13
800	0.772127650675245	0.919047280418284	2.87799236745685	4.08801828716922	-1.45036585753002	2.31381415671046	786	-2.25156046234187	184.484
801	0.779823155902963	0.914545413581884	2.84318437744	4.17365932634529	-1.39087349370044	2.33977878278806	772	-2.25779644679857	184.838
802	0.960520104453963	1.05177177048248	3.01416827985493	3.98222248294679	-1.4711283437174	2.37831163534818	795	-2.25628742629728	185.191
803	0.869464611242859	1.02700550790071	2.9873163666344	3.91618850540001	-1.50396458725503	2.3433919645266	869	-2.26793783582848	185.545
804	0.846336044404621	1.04161220288422	3.01175397808526	3.9650718228133	-1.35152245293874	2.37305735416645	1064	-2.28513184820576	185.898
805	0.800790281093788	0.825916552268222	2.92885911784059	4.11149913884448	-1.31028242433784	2.33040889910825	1195	-2.31459462145306	186.252
806	0.702594319451355	0.776662783871433	2.83383718463593	4.09713983004122	-1.21967496457485	2.31721787819458	1160	-2.29372115040118	186.604
807	0.729338005704632	0.815686032752856	2.83595984399745	4.04207755792315	-1.31629631777742	2.33574746431918	1145	-2.31493230883185	186.957
808	0.617823183755735	0.809563962466182	2.87958628222953	4.09502575376956	-1.25289318530654	2.30276061884068	1043	-2.31014754509044	187.309
809	0.627009705669398	0.789645008959926	2.7852734526738	4.07126877983924	-1.416417120575	2.31503450953505	1092	-2.3048440267672	187.66
810	0.547197124763738	0.776010296573451	2.82322203917089	4.11059679942803	-1.47240247727672	2.2742722744515	819	-2.30964347434085	188.011
811	0.605467832745345	0.73577237519977	2.74560137487588	4.09855472507807	-1.25062849596674	2.29410220538089	1056	-2.34336154304142	188.361
812	0.513728383423952	0.609565433630349	2.71986641872878	4.14374488003544	-1.17379455984376	2.26275178914462	1039	-2.38210709639634	188.711
813	0.647853312676189	0.701166469726565	2.79080609992221	4.15012966139112	-1.13604546304102	2.34174386938474	970	-2.37037846091482	189.06
814	0.701899391315286	0.713973028794046	2.77727272714947	4.15178122241621	-1.27692415435551	2.34758799966596	1029	-2.36787931064045	189.408
815	0.590884240946253	0.686662914551604	2.70109744129284	4.17127187142589	-1.27207391340846	2.30557957094025	952	-2.35725352245645	189.755
816	0.53741507795523	0.648241676885996	2.74642609257781	4.13306413944286	-1.26642581897249	2.27007633512635	993	-2.34964660490376	190.101
817	0.659889958803463	0.709491000883386	2.76316794863781	4.03795726045782	-1.16049284037809	2.28501901833126	915	-2.34816773014941	190.446
818	0.613144516934867	0.666115216809056	2.70785796734537	4.04929830657004	-1.23854704281465	2.25354021113934	894	-2.34259973786441	190.79
819	0.771734484298734	0.719620427053125	2.77574546162442	4.04720705008323	-1.24953355319336	2.30849503479308	840	-2.34497291615977	191.134
820	0.650739804590351	0.704092563463166	2.80243524832669	4.05322100071109	-1.30507243045561	2.30108321536505	1063	-2.32918285716431	191.476
821	0.593090236300799	0.641190800145845	2.80255095486755	4.15311645510824	-1.2081381845675	2.29057369754022	746	-2.33996369016801	191.817
822	0.651056799380003	0.694128053615537	2.7095864754495	4.07289474572101	-1.28920323694457	2.30840716966622	883	-2.33786125789373	192.158
823	0.698968842940164	0.783426390000542	2.80287773212068	4.05987426795402	-1.30976449386131	2.31911439494526	939	-2.34068201510768	192.497
824	0.685183387268807	0.778561732610046	2.81299487538658	4.09028056447985	-1.26756306155198	2.32669045948474	904	-2.32722307398002	192.835
825	0.624871829199188	0.724165710139153	2.76011994573958	4.11603151067166	-1.18605460727182	2.26928273616824	947	-2.30920272618854	193.172
826	0.707491400631036	0.812377075840293	2.81464508209634	4.06112341682287	-1.28612709080407	2.28405757308269	886	-2.28006554540779	193.508
827	0.56531380905006	0.669839684202396	2.72491976472623	4.09165025604065	-1.24694937418725	2.3167625965646	861	-2.31179517208453	193.843
828	0.630675257937955	0.616726533924944	2.65022030237195	4.18208725826256	-1.17960087844717	2.279651443032	720	-2.29838755596671	194.176
829	0.453373498642121	0.572845693534978	2.6755354295984	4.28474093399956	-1.23935143918012	2.26267540082737	670	-2.30863508326209	194.508
830	0.609765571620894	0.694016367924532	2.80646491127499	4.2824934613734	-1.22042166416727	2.33014386639948	623	-2.27969155288641	194.839
831	0.550670713821499	0.647599527468474	2.71115346550446	4.20025591298452	-1.2153678917878	2.28578685318856	737	-2.32151933270478	195.169
832	0.547125101733284	0.596454830528669	2.6479507218029	4.22055263947489	-1.14619985674411	2.21717054094394	744	-2.30856448258788	195.497
833	0.515274312386675	0.558401827240056	2.65171572648718	4.35442867065115	-1.31736222636957	2.27147997905573	576	-2.33148035976096	195.825
834	0.598185372123018	0.679406283172908	2.76811444184486	4.31817083597731	-1.1403914676667	2.29325013605799	803	-2.28886898509473	196.15
835	0.638972772409241	0.631134940497911	2.75609492340967	4.47027527194193	-1.14841219954539	2.28415258774508	841	-2.30939722083499	196.475
836	0.394165552854231	0.527381239083077	2.51568371293994	4.4579865491848	-1.13102327577499	2.17777501772036	674	-2.33998638713568	196.798
837	0.482391950102688	0.557159270990293	2.594427474416	4.43822457471212	-1.1427323212641	2.23586506205269	671	-2.3430396348197	197.119
838	0.641695820891105	0.616726533924944	2.64179917007856	4.4870653805791	-1.23860116116597	2.29625881794117	735	-2.34511330466643	197.439
839	0.605269627682467	0.675209479873278	2.69054334919429	4.49344745027246	-1.28494965499127	2.27340145846353	720	-2.34354352912631	197.758
840	0.531337722535704	0.789811369404429	2.78194861397186	4.50372168196438	-1.24586030042661	2.34591918859353	774	-2.34506797170338	198.075
841	0.43268267640009	0.738344377380728	2.71449224518458	4.64514791830339	-1.21208353581155	2.26636658013357	900	-2.32374596736006	198.391
842	0.54629845053435	0.724112957445303	2.825613190548	4.27941110898243	-1.22643282724355	2.32099352995172	865	-2.34127490789648	198.705
843	0.400408207319191	0.671798592172786	2.66572083595668	4.55355477853607	-1.3253856080329	2.28906408210726	787	-2.38991714488375	199.017
844	0.457262180843901	0.763549992358015	2.76922896514587	4.63675827348364	-1.20362062964366	2.29461692334487	924	-2.33111340705769	199.328
845	0.498768205648955	0.612245802211894	2.70383826385101	4.60591440983084	-1.19331351686527	2.24964776443486	862	-2.3747180946501	199.638
846	0.466089729924599	0.634494084061733	2.63425601518252	4.63501380880298	-1.23209437041218	2.24524283872707	818	-2.3685585943619	199.945
847	0.475874045743177	0.583348489370166	2.64313801917986	4.87953100777301	-1.17855390965973	2.28016164303612	900	-2.40563637906835	200.251
848	0.530149896592394	0.569805486899734	2.65503085524434	4.90399810604132	-1.17594129047005	2.27614853637446	802	-2.40237027622634	200.555
849	0.521407733096528	0.580669197133255	2.63641960869868	4.82139461720817	-1.23350515189095	2.30081046963568	921	-2.39494273937661	200.858
850	0.422907410771507	0.615819503306053	2.64859486119606	4.78524499631391	-1.27579853889719	2.26211433199424	894	-2.36245954970799	201.158
851	0.556620739042935	0.639817743957094	2.67835988189277	4.86811569583913	-1.342673738644	2.2718436271082	724	-2.36185342963266	201.457
852	0.560208380545357	0.61102762894157	2.66022084768206	4.71250847429332	-1.19302197313918	2.25092775185887	822	-2.37065213812212	201.755
853	0.23643170665253	0.648528564384223	2.72037201718028	4.87454280152403	-1.19759658718666	2.2801493119404	795	-2.35815401346567	202.05
854	0.573089675986072	0.576429971367442	2.74804098973242	4.77986232358705	-1.16674207770688	2.28537553994212	840	-2.30483479696107	202.343
855	0.361815609264919	0.680178699096285	2.70709531919628	4.66217952740072	-1.37691139801883	2.31319432775256	860	-2.34798693592592	202.635
856	0.471564909812688	0.578016873306314	2.60707819000458	4.61950247023384	-1.32509239589182	2.18612149899156	960	-2.30617583572369	202.925
857	0.560382953297176	0.713280814118175	2.78294359728827	4.70436695344362	-1.34179354567823	2.31872429835995	1030	-2.31937552949688	203.212
858	0.469831081579015	0.601419258650895	2.6712649830296	4.72058026215872	-1.16587767106211	2.26022349659554	1170	-2.34423305322469	203.498
859	0.639658495608959	0.674658345033703	2.7517645604238	4.65668519015406	-1.1989846560186	2.27638272060002	1391	-2.30595481880714	203.782
860	0.441691579129938	0.606135803570315	2.66891029276494	4.66181403459584	-1.17319025709816	2.2418163567093	1689	-2.31093511056766	204.064
861	0.418602329889852	0.606011433195179	2.7016916791872	4.69831384146808	-1.2304393775141	2.28296849490499	1719	-2.35884284842904	204.343
862	0.401023253931831	0.598536546079706	2.63755665402974	4.74279942097613	-1.25391748084219	2.27441021721899	1659	-2.33198101967049	204.621
863	0.474958222370419	0.575571077133995	2.58202134136018	4.70493631123486	-1.17280621208752	2.2390879720159	1561	-2.3824390559207	204.897
864	0.492441587783139	0.671879913363009	2.6591344009002	4.51044340992002	-1.25790932916226	2.38606217476236	1650	-2.35232975958471	205.17
865	0.50083633983717	0.705826696443838	2.67939182165476	4.58915064577506	-1.29873052845078	2.3401512894574	1874	-2.38883624033506	205.441
866	0.491601211518939	0.615011505645531	2.75685172742318	4.74737899101372	-1.24639782018473	2.30358673863836	2526	-2.41621998050971	205.71
867	0.405241219156149	0.611311956161767	2.74008148764705	4.68623278156237	-1.14867877719715	2.31207650840929	2541	-2.40840498983989	205.977
868	0.483167781953454	0.62649073059518	2.65707669636686	4.69393360598572	-1.19118353062065	2.26656250144712	2544	-2.40922661301096	206.242
869	0.408198786605851	0.589750062209098	2.63874142375258	4.66519217441862	-1.17804222440493	2.23029285804765	2859	-2.41935350638239	206.505
870	0.534034856676361	0.628608659422374	2.69082160620666	4.68585866895428	-1.16958027436618	2.25716286972372	2471	-2.39923827367173	206.766
871	0.435557649601109	0.592902920137315	2.73849402037167	4.6877025037999	-1.09898759360777	2.25510771236828	2673	-2.39898421906537	207.025
872	0.585359479244508	0.764706452990653	2.83115775684788	4.57831307955727	-1.18187615704835	2.35016240073827	2468	-2.41942793677161	207.282
873	0.555895764066392	0.723794468851562	2.73982454888264	4.53636564076095	-1.30083199970886	2.28457156198465	2395	-2.38433350594678	207.538
874	0.49156889577409	0.590757789229877	2.67092265824686	4.65782922604678	-1.13546244189539	2.25776808351373	2544	-2.41953184145928	207.792
875	0.475802588976428	0.609086426209167	2.67986839809932	4.6013257170904	-1.26409206570134	2.28839954750363	2178	-2.41323185665005	208.045
876	0.376005127419681	0.597960526171132	2.63326098144711	4.57939937686355	-1.14377453084254	2.24145849221157	2037	-2.41712325083534	208.297
877	0.460215622879573	0.629788600562223	2.63356071943792	4.45915144646595	-1.24243908515373	2.27547959534918	1995	-2.38258352654037	208.547
878	0.516965568729612	0.690713102279066	2.67836857482251	4.23679501538737	-1.29352291060388	2.27019137395542	1164	-2.36764168090596	208.796
879	0.490794398914809	0.684990757898164	2.73473122514339	4.27132538984742	-1.27042724545533	2.29966767620307	1132	-2.34381891969177	209.045
880	0.632675358804928	0.578644211920039	2.74681629397316	4.56259030733561	-1.05011591091807	2.28389065338699	2069	-2.37947747579975	209.292
881	0.466521327409861	0.637759401887037	2.66596405007692	4.42452756192461	-1.20990996988788	2.2731885023927	1617	-2.38359357685446	209.539
882	0.37771766322766	0.612130034002873	2.65421311509548	4.42419671548057	-1.15422630065668	2.27647756882779	1058	-2.37946982576581	209.785
889	0.972390384365862	1.10373453502478	3.14519008633658	4.44693702407279	-1.14373986963848	2.30719629378685	861	-2.2110913551646	211.5
890	0.802835855640112	1.26974282238031	3.37477351316342	4.44570115007847	-1.25876231989687	2.43228423076551	910	-2.1921034050708	211.746
891	0.60093529917135	0.845150554430056	2.939633181847	4.45627010004327	-1.17126619579366	2.27775483329311	896	-2.24425151178192	211.991
892	0.614602151764528	0.797653014534652	2.87931970126125	4.43353254315247	-1.15741596916196	2.3033941181629	1014	-2.29463447876753	212.237
893	0.518061948134507	0.790866847294996	2.96131286483141	4.36497260145064	-1.22574062924973	2.33393217435848	1026	-2.37248486457929	212.483
894	0.531980516312184	0.719521601985451	2.75100253647151	4.49306171143999	-1.19795033881947	2.29715767125868	1058	-2.33423665789164	212.731
