anu	ins_chb_s	ins_chb_a	ins_tibet_s
502090	408.779129496449	461.272078227503	504.073517010189
502100	408.810297150106	461.222280057676	504.169669537164
502110	408.841687559947	461.172204507581	504.265701960568
502120	408.873300429496	461.12185250343	504.361613092692
502130	408.905135460165	461.071224975147	504.457401746112
502140	408.937192351905	461.02032285629	504.553066735857
502150	408.969470802824	460.969147084001	504.648606877414
502160	409.001970509331	460.917698599116	504.74402098753
502170	409.034691166045	460.865978346007	504.839307884091
502180	409.067632465835	460.813987272508	504.934466384687
502190	409.100794099996	460.761726330079	505.029495311491
502200	409.134175757925	460.709196473544	505.124393484547
502210	409.16777712733	460.656398661189	505.219159727302
502220	409.201597894275	460.603333854824	505.313792863612
502230	409.235637742972	460.550003019349	505.408291717327
502240	409.269896356024	460.496407123281	505.502655119037
502250	409.304373414332	460.442547138268	505.59688187534
502260	409.339068596877	460.388424039388	505.690970852321
502270	409.37398158117	460.334038804725	505.784920856264
502280	409.409112042983	460.279392415788	505.878730720201
502290	409.444459656156	460.224485857218	505.972399283868
502300	409.480024092991	460.16932011667	506.065925376345
502310	409.51580502416	460.113896184993	506.159307838172
502320	409.551802118484	460.058215056062	506.252545506112
502330	409.588015043111	460.0022777269	506.345637217586
502340	409.624443463524	459.946085197415	506.43858181567
502350	409.661087043456	459.889638470565	506.531378140756
502360	409.697945445108	459.83293855215	506.624025038454
502370	409.735018328697	459.775986451018	506.716521354232
502380	409.772305353095	459.718783178786	506.808865934677
502390	409.80980617508	459.661329749865	506.90105762957
502400	409.847520450138	459.603627181651	506.993095289957
502410	409.885447831847	459.545676494092	507.084977767304
502420	409.923587972131	459.487478710076	507.176703916443
502430	409.961940521289	459.429034855018	507.268272593421
502440	410.00050512787	459.37034595714	507.35968265613
502450	410.039281438824	459.311413047285	507.450932964222
502460	410.078269099309	459.252237158809	507.542022378928
502470	410.117467753055	459.192819327699	507.632949764571
502480	410.156877041793	459.133160592535	507.723713985598
502490	410.196496605828	459.073261994258	507.81431391026
502500	410.236326083743	459.013124576428	507.904748407064
502510	410.276365112426	458.952749385014	507.995016347718
502520	410.316613327113	458.892137468322	508.085116604968
502530	410.357070361265	458.831289877041	508.17504805531
502540	410.397735847046	458.770207664283	508.264809575316
502550	410.43860941456	458.70889188535	508.354400044397
502560	410.479690692552	458.647343597871	508.443818344736
502570	410.520979307958	458.585563861791	508.533063360035
502580	410.56247488601	458.523553739114	508.62213397552
502590	410.604177050572	458.461314294125	508.711029080356
502600	410.646085423553	458.398846593153	508.799747564549
502610	410.688199625398	458.336151704716	508.888288319811
502620	410.730519274945	458.273230699386	508.976650242402
502630	410.773043989289	458.210084649805	509.06483222907
502640	410.815773383896	458.14671463048	509.152833179004
502650	410.85870707273	458.083121718079	509.240651993871
502660	410.90184466796	458.019306991051	509.328287578485
502670	410.945185780276	457.955271529882	509.415738838789
502680	410.988730018643	457.891016416815	509.50300468412
502690	411.032476990486	457.826542736082	509.590084026204
502700	411.076426301635	457.76185157355	509.67697577845
502710	411.120577556172	457.696944017	509.763678857824
502720	411.164930356621	457.631821155846	509.850192182481
502730	411.20948430398	457.566484081356	509.936514674634
502740	411.254238997591	457.500933886319	510.02264525823
502750	411.299194035186	457.435171665255	510.108582859217
502760	411.344349012854	457.369198514278	510.194326407255
502770	411.389703525109	457.303015531073	510.279874834682
502780	411.43525716498	457.236623814928	510.365227075493
502790	411.48100952376	457.170024466563	510.450382066952
502800	411.526960191218	457.103218588246	510.535338748793
502810	411.573108755498	457.03620728366	510.620096063431
502820	411.61945480325	456.968991657849	510.704652958197
502830	411.665997919316	456.901572817439	510.789008378951
502840	411.712737687337	456.833951870196	510.873161277445
502850	411.759673688946	456.766129925278	510.957110607175
502860	411.806805504631	456.698108093195	511.04085532526
502870	411.854132712895	456.629887485701	511.124394392865
502880	411.901654891014	456.561469215642	511.207726766067
502890	411.949371614431	456.492854397259	511.290851409223
502900	411.997282457269	456.424044145761	511.37376731771
502910	412.04538699191	456.355039577675	511.456473431427
502920	412.093684789218	456.285841810513	511.538968733493
502930	412.142175418567	456.216451962895	511.621252200857
502940	412.190858447723	456.146871154355	511.703322816214
502950	412.239733442883	456.077100505687	511.785179562188
502960	412.28879996878	456.007141138486	511.866821426166
502970	412.338057588564	455.936994175229	511.948247397207
502980	412.387505863796	455.866660739479	512.029456466023
502990	412.437144354511	455.796141955528	512.110447632105
503000	412.486972619404	455.7254389487	512.191219890967
503010	412.537315088778	455.65434062499	512.270553882824
503020	412.587842116298	455.583066684228	512.349663787523
503030	412.638553246331	455.511618253075	512.428548646871
503040	412.68944802178	455.439996458632	512.507207508012
503050	412.740525984179	455.368202428622	512.585639419058
503060	412.791786673444	455.296237291198	512.663843433826
503070	412.843229628141	455.224102174919	512.741818608354
503080	412.894854385519	455.151798208773	512.819564001999
503090	412.946660481177	455.079326521988	512.897078677964
503100	412.998647449351	455.006688244401	512.974361702843
503110	413.050814822878	454.933884505948	513.051412146991
503120	413.103162133042	454.860916436924	513.128229084206
503130	413.155688909947	454.787785167957	513.204811591473
503140	413.208394681944	454.71449182978	513.281158749731
503150	413.261278976222	454.641037553364	513.357269643397
503160	413.314341318508	454.567423469959	513.433143360092
503170	413.367581233018	454.493650710831	513.508778992465
503180	413.420998242612	454.419720407367	513.584175635015
503190	413.474591868614	454.345633691163	513.659332387358
503200	413.528361631235	454.271391693796	513.734248351822
503210	413.582307049037	454.196995546865	513.808922634848
503220	413.636427639212	454.122446381938	513.883354346596
503230	413.690722917697	454.047745330708	513.95754260125
503240	413.745192398807	453.972893524708	514.031486516172
503250	413.799835595713	453.897892095395	514.1051852134
503260	413.854652020086	453.82274217409	514.178637817534
503270	413.909641182095	453.747444892108	514.251843458025
503280	413.964802590742	453.672001380513	514.324801268172
503290	414.020135753562	453.596412770194	514.397510384344
503300	414.075640176644	453.52068019183	514.469969947614
503310	414.131315364903	453.444804775854	514.542179102253
503320	414.187160821663	453.368787652479	514.614136997453
503330	414.243176049009	453.292629951589	514.685842785138
503340	414.29936054773	453.216332802709	514.757295621985
503350	414.35571381702	453.139897335143	514.828494668599
503360	414.412235355054	453.063324677706	514.899439089294
503370	414.468924658372	452.986615958812	514.970128052448
503380	414.525781222314	452.909772306575	515.040560730933
503390	414.582804540861	452.832794848562	515.110736300759
503400	414.639994106671	452.75568471186	515.180653943069
503410	414.697349410985	452.678443023132	515.250312842171
503420	414.754869943773	452.601070908379	515.319712187014
503430	414.812555193688	452.523569493229	515.38885117048
503440	414.870404648103	452.445939902688	515.457728989855
503450	414.928417792931	452.36818326099	515.526344846047
503460	414.986594112987	452.29030069197	515.594697944635
503470	415.044933091511	452.212293318796	515.662787494996
503480	415.103434210664	452.134162263732	515.730612710996
503490	415.16209695112	452.055908648617	515.798172810747
503500	415.220920792364	451.977533594421	515.865467016145
503510	415.279905212593	451.899038221377	515.932494553872
503520	415.339049688678	451.820423649039	515.999254654549
503530	415.39835369622	451.741690996065	516.065746553444
503540	415.457816709473	451.662841380301	516.131969489749
503550	415.517438201429	451.583875918858	516.197922706892
503560	415.577217643865	451.504795727866	516.263605452928
503570	415.637154507272	451.425601922605	516.329016980345
503580	415.697248260733	451.346295617434	516.394156545558
503590	415.75749837225	451.266877925881	516.459023409687
503600	415.817904308496	451.187349960348	516.523616838093
503610	415.878465534852	451.107712832346	516.587936100671
503620	415.939181515414	451.027967652423	516.651980471524
503630	416.000051713139	450.948115530005	516.715749229393
503640	416.061075589656	450.868157573576	516.779241657587
503650	416.122252605398	450.788094890443	516.842457043385
503660	416.183582219445	450.70792858688	516.905394678864
503670	416.245063889805	450.627659768158	516.968053860907
503680	416.306697073153	450.547289538214	517.030433890208
503690	416.368481224918	450.466818999909	517.092534072129
503700	416.430415799361	450.386249254965	517.154353717219
503710	416.492500249543	450.305581403853	517.215892139879
503720	416.554734027213	450.224816545889	517.277148659231
503730	416.617116583065	450.143955779079	517.338122599238
503740	416.679647366382	450.063000200219	517.398813287928
503750	416.742325825356	449.981950904768	517.459220058389
503760	416.80515140702	449.900808986948	517.519342248228
503770	416.868123557074	449.819575539575	517.579179199428
503780	416.931241720261	449.738251654185	517.638730258838
503790	416.994505339841	449.656838420978	517.697994777635
503800	417.057913858123	449.575336928702	517.756972112465
503810	417.121466716085	449.493748264729	517.815661623458
503820	417.185163353673	449.412073514986	517.874062676331
503830	417.24900320947	449.33031376399	517.932174641214
503840	417.312985721127	449.248470094808	517.989996892828
503850	417.377110324965	449.166543588987	518.047528810683
503860	417.441376456137	449.084535326557	518.104769779113
503870	417.505783548697	449.002446386106	518.161719186915
503880	417.570331035634	448.920277844574	518.218376427923
503890	417.635018348601	448.838030777473	518.27474090085
503900	417.699844918277	448.755706258622	518.330812008396
503910	417.764810174152	448.673305360331	518.386589159058
503920	417.829913544544	448.590829153293	518.442071765392
503930	417.895154456514	448.508278706457	518.497259245108
503940	417.960532336355	448.425655087268	518.552151020667
503950	418.026046608912	448.342959361419	518.606746519199
503960	418.091696698081	448.260192592944	518.661045172744
503970	418.157482026583	448.17735584424	518.715046418366
503980	418.223402016089	448.09445017584	518.768749697593
503990	418.289456086977	448.011476646687	518.822154456971
504000	418.355643658827	447.928436313871	518.875260148144
504010	418.422254069838	447.844954599247	518.928220892456
504020	418.488998362285	447.761407190732	518.980878801034
504030	418.555875944841	447.677795155062	519.033233330239
504040	418.622886224951	447.594119557372	519.085283941426
504050	418.69002860897	447.510381460707	519.137030100859
504060	418.757302502214	447.426581926348	519.188471280052
504070	418.824707308835	447.342722013617	519.239606955244
